timestamp,x,y,reference_x,reference_y,error,linear,angular,index,distance,state,actual_speed,actual_angular,progress
104.727,7.460792669500463,8.056585557447683,7.463111265625509,8.059220754382126,0.003510007247055104,0.2,0.12124793046517075,114,17.0315274250835,tracking,0.2003205468592445,0.12316786334743396,17.143442418063835
104.787,7.451548831871093,8.064267557815528,7.454091219143653,8.06715710424168,0.003848793524282929,0.2,0.12091593179805721,114,17.04354664568093,tracking,0.20032079442111483,0.12257476554081187,17.151452342012636
104.847,7.442248176569613,8.071880466068714,7.445073412328018,8.075091483515523,0.004276983765959041,0.2,0.12037142524580743,114,17.055565737206848,tracking,0.2003132064390106,0.12181663650023848,17.163464844792358
104.887,7.436016075678333,8.07691718454989,7.438178972985417,8.080040357034017,0.0037989908037002265,0.2,0.12012432562201966,115,17.063578702611597,tracking,0.20033511733924309,0.12148568660343477,17.171966168122353
104.947,7.426619910659429,8.08441415127118,7.428319519134724,8.086868345655,0.002985253597748852,0.2,0.11949193630511866,115,17.075599202895802,tracking,0.20033888719648799,0.12044283990958485,17.18395664414824
104.987,7.420324319732043,8.089373378406847,7.421743410659045,8.091422512094873,0.002492542463128458,0.2,0.11905002638041587,115,17.08361346511438,tracking,0.20036478158674384,0.11992848140181471,17.19195422304719
105.047,7.410833436339667,8.096755728884022,7.411873587158835,8.09825768203137,0.0018269583967479104,0.2,0.1183574917763657,115,17.095637439754054,tracking,0.20041087396330703,0.11895409449506998,17.203955998404897
105.107,7.401287032299715,8.104069755430475,7.401998218831786,8.105096691938636,0.0012491536635635323,0.2,0.11787305835454555,115,17.107663611814033,tracking,0.2003445952945176,0.11759179656490927,17.211963337512895
105.147,7.394893134205065,8.10890697197046,7.395412776142857,8.109657322621134,0.000912717832890912,0.2,0.11749954198941537,115,17.11568112992748,tracking,0.20032932902841913,0.11696342615181857,17.2239770038403
105.207,7.385259035955216,8.11610532439744,7.385532280645533,8.116499883258573,0.0004799368246813598,0.2,0.1173379813217196,115,17.127707439700256,tracking,0.2003142040647524,0.11642892814330298,17.231988268640023
105.267,7.375574117698182,8.1232352520654,7.375649464479781,8.123344051033474,0.000132341803490267,0.2,0.11705775188269266,115,17.139733806990332,tracking,0.2003076997622388,0.11601407372790636,17.244007826221424
105.307,7.369089880513119,8.127950800732497,7.369059912453477,8.127907527564155,5.263698031921489e-05,0.2,0.11684358812827152,115,17.14775139584883,tracking,0.20030714449128198,0.11579853462489433,17.25202232757168
105.367,7.359322934526846,8.134967848863504,7.3591744908399095,8.134753499695393,0.00026073184320512806,0.2,0.11647755353434305,115,17.15977770859928,tracking,0.20031128287926467,0.11555561985297741,17.264045809504154
105.427,7.349508092725872,8.141917627835122,7.349288184014467,8.141600084864299,0.0003862555885298241,0.2,0.11620350844932273,115,17.17180395270675,tracking,0.20031999011198934,0.11550190189729168,17.27206229451785
105.467,7.342938737098253,8.146513600126793,7.342697072134922,8.146164641643475,0.00042446905373814573,0.2,0.11574390900629611,115,17.179821395857026,tracking,0.20032965332038727,0.11528433815549305,17.284087883531356
105.527,7.3330460235087696,8.15335161959797,7.332810444450555,8.153011449017498,0.00041377955059181576,0.2,0.11540576516483957,115,17.19184737991039,tracking,0.20034406675817276,0.11528772241771448,17.30413121491546
